Site_ID,Date,Discharge_Rmk,Discharge_CFS,Dissolved_CO2_Rmk,Dissolved_CO2_ppmv,Water_temperature_Rmk,Water_temperature_deg_C,Atmospheric_pressure_kPa,Dissolved_oxygen_mg_L,fDOM_ppb_QSE,Nitrate_uM,Specific_cond_uS_cm,Turbidity_FNU,fDOM_corrected_ppb_QSE
"""401733105392404""",9/3/12,,6.16,,627,,12,70.4,,14.18,,12.16,,12.55
"""401733105392404""",9/4/12,,5.41,,617,,11.5,70.3,,14.05,,12.24,,12.38
"""401733105392404""",9/5/12,,4.77,,613,,11.7,70.3,,13.62,,12.47,,12.02
"""401733105392404""",9/6/12,,4.38,,623,,11.3,70.2,,13.5,,12.62,,11.87
"""401733105392404""",9/7/12,,4.06,,648,,10.8,70.5,,13.64,,12.85,,11.94
"""401733105392404""",9/8/12,,3.74,,662,,10.9,70.8,,13.47,,12.99,,11.81
"""401733105392404""",9/9/12,,3.4,,673,,11.6,70.5,,12.82,,13.32,,11.31
"""401733105392404""",9/10/12,,3.6,,689,,11.4,70.1,,12.86,,13.51,,11.32
"""401733105392404""",9/11/12,,6.2,,661,,10.8,70,,13.84,,13.54,,12.12
"""401733105392404""",9/12/12,,7.25,,629,,9.8,70.4,,19.22,,14.13,,16.68
"""401733105392404""",9/13/12,,6.75,,667,,9.3,70.9,,21.83,,14.74,,18.87
"""401733105392404""",9/14/12,,5.92,,635,,9.8,70.9,,19.81,,15.56,,17.2
"""401733105392404""",9/15/12,,5.18,,673,,10.3,70.5,,18.21,,16.11,,15.88
"""401733105392404""",9/16/12,,4.58,,673,,10,70.2,,17.54,,16.28,,15.25
"""401733105392404""",9/17/12,,4.07,,664,,9.4,70.2,,17.22,,16.58,,14.9
"""401733105392404""",9/18/12,,3.54,,630,,8.6,70.2,,16.84,,16.65,,14.47
"""401733105392404""",9/19/12,,3.29,,592,,8.5,70.3,,15.97,,16.91,,13.71
"""401733105392404""",9/20/12,,3.07,,550,,9.2,70.3,,14.93,,16.88,,12.89
"""401733105392404""",9/21/12,,2.85,,573,,9.5,70.4,,14.91,,16.98,,12.91
"""401733105392404""",9/22/12,,2.69,,587,,10.1,70.5,,14.53,,17.17,,12.65
"""401733105392404""",9/23/12,,2.57,,616,,9.7,70.4,,14.3,,17.3,,12.4
"""401733105392404""",9/24/12,,2.97,,602,,8.4,70.1,,14.75,,16.99,,12.65
"""401733105392404""",9/25/12,,5.17,,598,,6.9,69.9,,16.31,,16.75,,13.81
"""401733105392404""",9/26/12,,6.71,,577,,6.5,70.1,,20.52,,16.42,,17.32
"""401733105392404""",9/27/12,,6.31,,579,,6.5,70.2,,29.01,,17.47,,24.48
"""401733105392404""",9/28/12,,5.56,,602,,6.6,70.3,,29.99,,18.53,,25.33
"""401733105392404""",9/29/12,,5.07,,607,,7.4,70.2,,27.26,,18.99,,23.18
"""401733105392404""",9/30/12,,4.56,,639,,7.5,70.3,,25.22,,19.32,,21.46
"""401733105392404""",10/1/12,,3.74,,622,,7.8,70.5,,23.5,,19.49,,20.05
"""401733105392404""",10/2/12,,3.41,,626,,6.8,69.9,,22.09,,19.52,,18.69
"""401733105392404""",10/3/12,,3.23,,583,,6.1,69.7,,20.75,,19.48,,17.45
"""401733105392404""",10/4/12,,3.16,,544,,5.3,70.1,,20.44,,19.44,,17.08
"""401733105392404""",10/5/12,,2.96,,506,,4.3,69.9,,19.82,,19.43,,16.42
"""401733105392404""",10/6/12,,2.71,,506,,3.4,69.9,,19.04,,19.57,,15.66
"""401733105392404""",10/7/12,,2.3,,515,,1.9,69.7,,18.6,,19.46,,15.11
"""401733105392404""",10/8/12,,2.26,,518,,0.9,69.5,,18.97,,19.52,,15.28
"""401733105392404""",10/9/12,,2.19,,518,,1.5,69.6,,19.37,,19.73,,15.69
"""401733105392404""",10/10/12,,2.1,,521,,2,69.8,,19.06,,19.74,,15.49
"""401733105392404""",10/11/12,,2.06,,528,,2.8,70,,18.47,,19.76,,15.11
"""401733105392404""",10/12/12,,2.08,,539,,3.2,69.8,,18.26,,19.7,,14.99
"""401733105392404""",10/13/12,,2.08,,554,,1.5,69.6,,18.73,,19,,15.17
"""401733105392404""",10/14/12,,1.94,,515,,1.9,70.3,,18.47,,18.99,,15.01
"""401733105392404""",10/15/12,,1.65,,510,,2.1,69.9,,18.42,,19.07,,14.98
"""401733105392404""",10/16/12,,1.72,,523,,2,69.1,,19.22,,18.96,0.51,15.65
"""401733105392404""",10/17/12,,1.89,,534,,0.7,69.1,,20.56,,18.88,0.6,16.57
"""401733105392404""",10/18/12,,1.83,,526,,0.3,69.6,,21.48,,19.48,0.64,17.26
"""401733105392404""",10/19/12,,1.77,,514,,0.5,69.6,,21.41,,19.76,0.29,17.21
"""401733105392404""",10/20/12,,1.71,,554,,0.6,69.2,,20.8,,19.67,0.32,16.73
"""401733105392404""",10/21/12,,1.65,,550,,0.8,69.3,,20.3,,19.57,0.68,16.38
"""401733105392404""",10/22/12,,1.58,,572,,1.4,69.2,,19.78,,19.45,1.16,16.06
"""401733105392404""",10/23/12,,1.49,,584,,1.1,69,,19.78,,19.19,0.34,15.98
"""401733105392404""",10/24/12,,1.49,,556,,1,69.1,,19.9,,18.98,0.18,16.06
"""401733105392404""",10/25/12,,1.46,,573,,0.6,69.6,,20.03,,19.09,0.12,16.11
"""401733105392404""",10/26/12,,1.38,,565,,0.6,70,,19.69,,18.96,0.12,15.83
"""401733105392404""",10/27/12,,1.34,,573,,0.5,69.6,,20.1,,19.52,0.08,16.15
"""401733105392404""",10/28/12,,1.31,,592,,0.7,69.7,,20.45,,20.18,0.07,16.45
"""401733105392404""",10/29/12,,1.31,,622,,1.2,70,,20.6,,20.67,0.08,16.64
"""401733105392404""",10/30/12,,1.29,,660,,1.6,70.1,,20.51,,20.81,0.1,16.63
"""401733105392404""",10/31/12,,1.27,,713,,2.3,70.2,,20.24,,20.34,0.09,16.5
"""401733105392404""",11/1/12,,1.17,,794,,3,69.8,,19.99,,19.84,0.09,16.39
"""401733105392404""",11/2/12,,1.12,,776,,3.1,69.8,,,,20.05,,
"""401733105392404""",11/3/12,,1.05,,895,,2.9,70,,,,20.28,,
"""401733105392404""",11/4/12,,1.03,,,,2.6,70.2,,,,20.49,,
"""401733105392404""",11/5/12,,1.03,,,,2.3,70.3,,,,20.39,,
"""401733105392404""",11/6/12,,1.03,,,,1.9,70.3,,,,19.94,,
"""401733105392404""",11/7/12,,0.98,,,,1.3,69.9,,,,19.53,,
"""401733105392404""",11/8/12,,0.92,,,,1,69.4,,,,19.47,,
"""401733105392404""",11/9/12,,0.94,,,,0.9,68.7,,,,19.45,,
"""401733105392404""",11/10/12,,0.87,,,,0.3,68.2,,,,19.18,,
"""401733105392404""",11/11/12,,0.8,,,,0.2,69,,,,19.27,,
"""401733105392404""",11/12/12,,0.73,,,,0.3,69.9,,,,19.88,,
"""401733105392404""",11/13/12,,0.69,,,,0.6,70.1,,,,20.72,,
"""401733105392404""",11/14/12,,0.69,,,,0.8,69.9,,,,21.1,,
"""401733105392404""",11/15/12,,0.7,,,,1.1,70.2,,,,21.27,,
"""401733105392404""",11/16/12,,0.68,,,,1.1,70,,,,21.58,,
"""401733105392404""",11/17/12,,0.7,,,,1.3,69.8,,,,21.39,,
"""401733105392404""",11/18/12,,0.7,,,,1.4,69.6,,,,21.39,,
"""401733105392404""",11/19/12,,0.74,,,,1.2,70.1,,,,21.65,,
"""401733105392404""",11/20/12,,0.74,,,,1.2,70.2,,,,21.98,,
"""401733105392404""",11/21/12,,0.71,,,,1.4,69.7,,,,21.89,,
"""401733105392404""",11/22/12,,0.7,,,,1.3,69.8,,,,21.88,,
"""401733105392404""",11/23/12,,0.69,,,,1.2,70.5,,,,22.21,,
"""401733105392404""",11/24/12,,0.67,,,,1.4,69.8,,,,22.21,,
"""401733105392404""",11/25/12,,0.63,,,,1.4,69.3,,,,22.63,,
"""401733105392404""",11/26/12,,0.61,,,,0.9,69.7,,,,23.07,,
"""401733105392404""",11/27/12,,0.58,,,,0.7,69.9,,,,23.53,,
"""401733105392404""",11/28/12,,0.58,D,571,,0.8,70,,,,23.95,,
"""401733105392404""",11/29/12,,0.57,,,,1,69.7,,,,23.47,,
"""401733105392404""",11/30/12,,0.57,,,,0.9,69.5,,,,23.24,,
"""401733105392404""",12/1/12,,0.58,,,,0.9,69.4,,,,23.4,,
"""401733105392404""",12/2/12,,0.56,,,,0.4,69.2,,,,23.36,,
"""401733105392404""",12/3/12,,0.56,,,,0.3,69.4,,,,23.6,,
"""401733105392404""",12/4/12,,0.55,,,,0.2,70.2,,,,23.78,,
"""401733105392404""",12/5/12,,0.55,,,,0.4,69.6,,,,23.59,,
"""401733105392404""",12/6/12,,0.55,,,,0.3,69.3,,,,23.07,,
"""401733105392404""",12/7/12,,0.55,,,,0.1,69,,,,23.36,,
"""401733105392404""",12/8/12,,0.55,,,,0,68.6,,,,23.39,,
"""401733105392404""",12/9/12,,0.55,,,,0.1,69.2,,,,23.41,,
"""401733105392404""",12/10/12,,0.54,,,,0,68.9,,,,23.52,,
"""401733105392404""",12/11/12,,0.53,,,,0.2,68.9,,,,23.82,,
"""401733105392404""",12/12/12,,0.53,,,,0.3,69,,,,24.03,,
"""401733105392404""",12/13/12,,0.52,,,,0.4,69.3,,,,24.56,,
"""401733105392404""",12/14/12,,0.52,,,,0.5,68.6,,,,24.54,,
"""401733105392404""",12/15/12,,0.51,,,,0.4,68.5,,,,24.74,,
"""401733105392404""",12/16/12,,0.51,,,,0.4,68.4,,,,25.24,,
"""401733105392404""",12/17/12,,0.5,,,,0.4,68.4,,,,25.73,,
"""401733105392404""",12/18/12,,0.49,,,,0.4,68.5,,,,26.5,,
"""401733105392404""",12/19/12,,0.49,,,,0.4,68.6,,,,26.46,,
"""401733105392404""",12/20/12,,0.48,,,,0.3,69.7,,,,24.73,,
"""401733105392404""",12/21/12,,0.48,,,,0.4,69.9,,,,24.21,,
"""401733105392404""",12/22/12,,0.47,,,,0.5,69.5,,,,24.95,,
"""401733105392404""",12/23/12,,0.47,,,,0.5,69.2,,,,25.77,,
"""401733105392404""",12/24/12,,0.46,,,,0.4,68.6,,,,28.17,,
"""401733105392404""",12/25/12,,0.46,,,,0.4,69.1,,,,27.64,,
"""401733105392404""",12/26/12,,0.45,,,,0.3,68.4,,,,27.42,,
"""401733105392404""",12/27/12,,0.44,,,,0.3,68.2,,,,29.45,,
"""401733105392404""",12/28/12,,0.44,,,,0.2,68.9,,,,29.71,,
"""401733105392404""",12/29/12,,0.43,,,,0.2,69.3,,,,29.7,,
"""401733105392404""",12/30/12,,0.43,,,,0.3,69,,,,29.57,,
"""401733105392404""",12/31/12,,0.42,,,,0.3,68.9,,,,29.44,,
"""401733105392404""",1/1/13,,0.42,,,,0.2,69.3,,,,29.31,,
"""401733105392404""",1/2/13,,0.41,,,,0.2,69.5,,,,29.18,,
"""401733105392404""",1/3/13,,0.4,,,,0.2,69.8,,,,29.05,,
"""401733105392404""",1/4/13,,0.4,,,,0.2,69.7,,,,28.92,,
"""401733105392404""",1/5/13,,0.39,,,,0.1,69.7,,,,28.79,,
"""401733105392404""",1/6/13,,0.39,,,,0.2,69.7,,,,28.66,,
"""401733105392404""",1/7/13,,0.38,,,,0.1,69.3,,,,28.53,,
"""401733105392404""",1/8/13,,0.38,,,,0,69.3,,,,28.4,,
"""401733105392404""",1/9/13,,0.37,,,,0.1,70,,,,28.28,,
"""401733105392404""",1/10/13,,0.37,,,,0.1,68.8,,,,28.15,,
"""401733105392404""",1/11/13,,0.36,,,,0,67.8,,,,28.02,,
"""401733105392404""",1/12/13,,0.35,,,,0,68.5,,,,27.89,,
"""401733105392404""",1/13/13,,0.35,,,,0,68.8,,,,27.76,,
"""401733105392404""",1/14/13,,0.34,,,,0,69,,,,27.63,,
"""401733105392404""",1/15/13,,0.34,,,,0,69.2,,,,27.5,,
"""401733105392404""",1/16/13,,0.33,,,,0,69.9,,,,27.37,,
"""401733105392404""",1/17/13,,0.33,D,1716,,0,70.4,,,,27.24,,
"""401733105392404""",1/18/13,,0.32,,,,0,69.9,,,,27.11,,
"""401733105392404""",1/19/13,,0.31,,,,0,69.9,,,,26.98,,
"""401733105392404""",1/20/13,,0.31,,,,0,69.9,,,,26.85,,
"""401733105392404""",1/21/13,,0.3,,,,0,69.8,,,,26.72,,
"""401733105392404""",1/22/13,,0.3,,,,0,69.9,,,,26.59,,
"""401733105392404""",1/23/13,,0.29,,,,0,70.1,,,,26.46,,
"""401733105392404""",1/24/13,,0.29,,,,0,69.7,,,,26.33,,
"""401733105392404""",1/25/13,,0.28,,,,0,69.8,,,,26.2,,
"""401733105392404""",1/26/13,,0.28,,,,0,69.3,,,,26.07,,
"""401733105392404""",1/27/13,,0.27,,,,0,68.8,,,,25.94,,
"""401733105392404""",1/28/13,,0.26,,,,0,68.4,,,,25.82,,
"""401733105392404""",1/29/13,,0.26,,,,0,68.4,,,,25.69,,
"""401733105392404""",1/30/13,,0.25,,,,0,68.7,,,,25.56,,
"""401733105392404""",1/31/13,,0.25,,,,0,69.4,,,,25.43,,
"""401733105392404""",2/1/13,,0.25,,,,0,69.5,,,,25.3,,
"""401733105392404""",2/2/13,,0.25,,,,0,70,,,,25.17,,
"""401733105392404""",2/3/13,,0.25,,,,0,69.6,,,,25.04,,
"""401733105392404""",2/4/13,,0.25,,,,0,69.3,,,,24.91,,
"""401733105392404""",2/5/13,,0.25,,,,0,69.4,,,,24.78,,
"""401733105392404""",2/6/13,,0.25,,,,0,69.1,,,,24.65,,
"""401733105392404""",2/7/13,,0.25,,,,0,69.6,,,,24.52,,
"""401733105392404""",2/8/13,,0.25,,,,0,69,,,,24.39,,
"""401733105392404""",2/9/13,,0.25,,,,0,68.2,,,,24.26,,
"""401733105392404""",2/10/13,,0.25,,,,0,68.5,,,,24.13,,
"""401733105392404""",2/11/13,,0.25,,,,0,69,,,,24,,
"""401733105392404""",2/12/13,,0.25,,,,0.1,69.2,,,,23.87,,
"""401733105392404""",2/13/13,,0.25,,,,0.1,69.2,,,,23.74,,
"""401733105392404""",2/14/13,,0.25,,,,0.1,69.5,,,,23.61,,
"""401733105392404""",2/15/13,,0.25,,,,0.1,69.8,,,,23.48,,
"""401733105392404""",2/16/13,,0.24,,,,0.1,69.7,,,,23.35,,
"""401733105392404""",2/17/13,,0.24,,,,0.1,68.7,,,,23.23,,
"""401733105392404""",2/18/13,,0.24,,,,0.1,69,,,,23.1,,
"""401733105392404""",2/19/13,,0.24,,,,0.1,69,,,,22.97,,
"""401733105392404""",2/20/13,,0.24,,,,0.1,68.4,,,,22.84,,
"""401733105392404""",2/21/13,,0.24,,,,0.1,68.4,,,,22.71,,
"""401733105392404""",2/22/13,,0.24,,,,0.1,68.8,,,,22.58,,
"""401733105392404""",2/23/13,,0.24,,,,0.1,68.5,,,,22.45,,
"""401733105392404""",2/24/13,,0.24,,,,0.1,68.8,,,,22.32,,
"""401733105392404""",2/25/13,,0.24,,,,0.1,69.1,,,,22.19,,
"""401733105392404""",2/26/13,,0.24,,,,0.1,68.8,,,,22.06,,
"""401733105392404""",2/27/13,,0.24,,,,0.1,69.7,,,,21.93,,
"""401733105392404""",2/28/13,,0.24,,,,0.1,69.8,,,,21.8,,
"""401733105392404""",3/1/13,,0.24,,,,0.1,70.1,,,,21.67,,
"""401733105392404""",3/2/13,,0.24,,,,0.1,70.2,,,,21.54,,
"""401733105392404""",3/3/13,,0.24,,,,0.1,69,,,,21.41,,
"""401733105392404""",3/4/13,,0.24,,,,0.1,68.9,,,,21.28,,
"""401733105392404""",3/5/13,,0.24,,,,0.1,69.7,,,,21.15,,
"""401733105392404""",3/6/13,,0.24,,,,0.1,69.4,,,,21.02,,
"""401733105392404""",3/7/13,,0.24,,,,0.1,69.3,,,,20.89,,
"""401733105392404""",3/8/13,,0.24,,,,0.1,69,,,,20.77,,
"""401733105392404""",3/9/13,,0.24,,,,0.1,68.7,,,,20.64,,
"""401733105392404""",3/10/13,,0.24,,,,0.1,69.5,,,,20.51,,
"""401733105392404""",3/11/13,,0.24,,,,0.1,69.4,,,,20.38,,
"""401733105392404""",3/12/13,,0.24,,,,0.1,69.8,,,,20.27,,
"""401733105392404""",3/13/13,,0.24,,,,0.1,70.1,,,,20.29,,
"""401733105392404""",3/14/13,,0.25,,,,0.1,70.3,,,,20.34,,
"""401733105392404""",3/15/13,,0.25,,,,0.1,69.6,,,,20.4,,
"""401733105392404""",3/16/13,,0.25,,,,0.1,69.3,,,,20.45,,
"""401733105392404""",3/17/13,,0.25,,,,0.1,68.6,,,,20.5,,
"""401733105392404""",3/18/13,,0.26,,,,0.1,68.9,,,,20.56,,
"""401733105392404""",3/19/13,,0.26,,,,0.1,69.6,,,,20.61,,
"""401733105392404""",3/20/13,,0.26,,,,0.1,69.4,,,,20.67,,
"""401733105392404""",3/21/13,,0.26,,,,0.1,68.5,,,,20.72,,
"""401733105392404""",3/22/13,,0.27,,,,0.1,68.6,,,,20.77,,
"""401733105392404""",3/23/13,,0.27,,,,0.1,69,,,,20.83,,
"""401733105392404""",3/24/13,,0.27,,,,0.1,69.3,,,,20.88,,
"""401733105392404""",3/25/13,,0.27,,,,0.1,69.6,,,,20.93,,
"""401733105392404""",3/26/13,,0.28,,,,0.1,69.4,,,,20.99,,
"""401733105392404""",3/27/13,,0.28,,,,0.1,69.5,,,,21.04,,
"""401733105392404""",3/28/13,,0.28,,,,0.1,69.8,,,,21.09,,
"""401733105392404""",3/29/13,,0.28,,,,0,69.9,,,,21.15,,
"""401733105392404""",3/30/13,,0.29,,,,0,69.9,,,,21.2,,
"""401733105392404""",3/31/13,,0.29,,,,0,69.7,,,,21.25,,
"""401733105392404""",4/1/13,,0.29,,,,0,69.7,,,,21.31,,
"""401733105392404""",4/2/13,,0.29,,,,0.1,69.6,,,,21.36,,
"""401733105392404""",4/3/13,,0.3,,,,0.1,69.8,,,,21.41,,
"""401733105392404""",4/4/13,,0.3,,,,0.1,70,,,,21.47,,
"""401733105392404""",4/5/13,,0.3,,,,0,69.3,,,,21.52,,
"""401733105392404""",4/6/13,,0.3,,,,0,69.3,,,,21.57,,
"""401733105392404""",4/7/13,,0.31,,,,0.1,69,,,,21.63,,
"""401733105392404""",4/8/13,,0.31,,,,0.1,68.5,,,,21.68,,
"""401733105392404""",4/9/13,,0.31,,,,0.1,69.1,,,,21.73,,
"""401733105392404""",4/10/13,,0.31,,,,0.1,69.1,,,,21.79,,
"""401733105392404""",4/11/13,,0.32,,,,0.1,68.9,,,,21.84,,
"""401733105392404""",4/12/13,,0.32,D,1695,,0.1,69.2,,,,21.91,,
"""401733105392404""",4/13/13,,0.32,,,,0.1,68.6,,,,22.07,,
"""401733105392404""",4/14/13,,0.32,,,,0.1,68.4,,,,22.26,,
"""401733105392404""",4/15/13,,0.33,,,,0.1,68.7,,,,22.45,,
"""401733105392404""",4/16/13,,0.33,,,,0.1,69,,,,22.64,,
"""401733105392404""",4/17/13,,0.33,,,,0.1,69.1,,,,22.83,,
"""401733105392404""",4/18/13,,0.33,,,,0.1,69.4,,,,23.02,,
"""401733105392404""",4/19/13,,0.34,,,,0.1,69.5,,,,23.21,,
"""401733105392404""",4/20/13,,0.34,,,,0.1,69.4,,,,23.4,,
"""401733105392404""",4/21/13,,0.34,,,,0,69.6,,,,23.59,,
"""401733105392404""",4/22/13,,0.34,D,2428,,0,69.5,,,,23.78,,
"""401733105392404""",4/23/13,,0.35,,,,0,69.6,,,,23.97,,
"""401733105392404""",4/24/13,,0.35,,,,0,69.8,,,,24.18,,
"""401733105392404""",4/25/13,,0.35,,,,0,69.7,,,,24.38,,
"""401733105392404""",4/26/13,,0.35,,,,0,70.1,,,,24.58,,
"""401733105392404""",4/27/13,,0.36,,,,0,70.2,,,,24.78,,
"""401733105392404""",4/28/13,,0.36,,,,0,69.7,,,,24.98,,
"""401733105392404""",4/29/13,,0.36,D,2910,,0,69.1,,,,25.18,,
"""401733105392404""",4/30/13,,0.36,,,,0,69,,,,25.38,,
"""401733105392404""",5/1/13,,0.37,,,,0.1,70.1,,,,25.58,,
"""401733105392404""",5/2/13,,0.37,,,,0.1,70.9,,,,25.79,,
"""401733105392404""",5/3/13,,0.37,,,,0.1,70.2,,,,25.99,,
"""401733105392404""",5/4/13,,0.37,,,,0.1,70,,,,26.19,,
"""401733105392404""",5/5/13,,0.42,,,,0.1,70,,,,26.39,,
"""401733105392404""",5/6/13,,0.5,,,,0.1,69.7,,,,26.59,,
"""401733105392404""",5/7/13,,0.5,D,1972,,0.1,69.6,,,,26.67,,
"""401733105392404""",5/8/13,,0.43,,,,0.1,69.8,,81.9,,25.88,1.61,65.89
"""401733105392404""",5/9/13,,0.43,,,,0.2,70.1,,93.02,,24.92,1.82,74.94
"""401733105392404""",5/10/13,,0.53,,,,0.1,70.3,,96.17,,23.96,0.53,77.12
"""401733105392404""",5/11/13,,1.04,,,,0.1,70.6,,92.75,,22.97,0.84,74.44
"""401733105392404""",5/12/13,,2.14,,,,0.1,70.4,,100.05,,21.53,1.68,80.51
"""401733105392404""",5/13/13,,2.95,,,,0.2,70.4,,125.48,,19.33,2.53,101.31
"""401733105392404""",5/14/13,,6.96,,1627,,0.3,70.3,,178.17,,17.57,1.46,143.51
"""401733105392404""",5/14/13,,6.96,,1627,,0.3,70.3,,144.53,,16.88,2.36,116.73
"""401733105392404""",5/15/13,,21.32,,2920,,0.2,70.1,,232.2,,18.33,1.27,186.77
"""401733105392404""",5/16/13,,22.38,,2467,,0.3,69.8,,198.15,,17.15,0.92,159.35
"""401733105392404""",5/17/13,,17.97,,1891,,0.5,69.9,,153.89,,16.27,0.72,123.88
"""401733105392404""",5/18/13,,11.3,,1632,,0.4,69.7,,140.53,,16.08,0.72,113.03
"""401733105392404""",5/19/13,,8.45,,1509,,0.5,69.4,,125.93,,17.16,0.67,101.36
"""401733105392404""",5/20/13,,6.41,,1258,,0.5,69.6,,123.32,,17.07,0.48,99.2
"""401733105392404""",5/21/13,,5.96,,1311,,0.8,69.8,,120.61,,17.58,0.35,97.21
"""401733105392404""",5/22/13,,10.78,,1393,,1.7,69.8,,116.94,,17.29,0.49,94.98
"""401733105392404""",5/23/13,,19.43,,1477,,1.9,70,,116.09,,16.26,0.82,94.54
"""401733105392404""",5/24/13,,20.15,,1544,,1.7,70,,123.03,,14.84,1.08,100.1
"""401733105392404""",5/25/13,,18.9,,1311,,1.9,70.1,,119.58,,14.36,1.12,97.47
"""401733105392404""",5/26/13,,16.57,,1120,,1.9,70,,111.36,,14.33,1.03,90.74
"""401733105392404""",5/27/13,,14.87,,1029,,1.8,69.8,,104.61,,14.64,1.13,85.2
"""401733105392404""",5/28/13,,13.3,,962,,2.3,69.4,,100.9,,14.83,1.46,82.6
"""401733105392404""",5/29/13,,9.48,,928,,1.7,69.1,,98.56,,14.76,1.61,80.32
"""401733105392404""",5/30/13,,6.54,,832,,1.1,69.2,,90.68,,15.08,1.44,73.5
"""401733105392404""",5/31/13,,5.25,,616,,1.2,69.5,,83.16,,15.27,1.36,67.45
"""401733105392404""",6/1/13,,7.58,,521,,1.7,70.3,,77.77,,15.33,1.36,63.33
"""401733105392404""",6/2/13,,13.82,,523,,3.9,70.1,,76.72,,15.55,1.4,63.62
"""401733105392404""",6/3/13,,16.89,,669,,3.7,69.8,,89.46,,14.79,1.56,74.09
"""401733105392404""",6/4/13,,21.35,,660,,4,70.1,,93.3,,14.8,1.73,77.51
"""401733105392404""",6/5/13,,19.56,,648,,4.8,70.2,,90.12,,14.82,1.78,75.38
"""401733105392404""",6/6/13,,18.65,,702,,4.5,70.3,,88.27,,14.52,1.79,73.65
"""401733105392404""",6/7/13,,30.33,,704,,5,70.2,,81.74,,14.86,1.64,68.46
"""401733105392404""",6/8/13,,33.28,,701,,5.3,69.9,,79.67,,14.53,1.85,66.93
"""401733105392404""",6/9/13,,38.21,,604,,5.5,70.3,,73.6,,14.69,1.98,61.96
"""401733105392404""",6/10/13,,41.37,,611,,5.7,70.3,,70.02,,14.69,1.94,59.04
"""401733105392404""",6/11/13,,36.07,,598,,5.8,70.2,,64.71,,14.55,2.07,54.62
"""401733105392404""",6/12/13,,33.88,,539,,6.1,70.6,,59.2,,14.31,2.08,50.1
"""401733105392404""",6/13/13,,34.78,,525,,6.5,70.4,,55.78,,14.15,1.86,47.34
"""401733105392404""",6/14/13,,29.13,,561,,6.9,70.2,,51.72,,13.99,1.85,44.04
"""401733105392404""",6/15/13,,22.2,,544,,6.9,70.3,,47.87,,13.87,1.83,40.75
"""401733105392404""",6/16/13,,19.85,,538,,6.7,70.5,,45.81,,13.89,1.76,38.93
"""401733105392404""",6/17/13,,18.32,,513,,6.6,70.5,,43.62,,13.9,1.71,37.03
"""401733105392404""",6/18/13,,19.76,,502,,7.1,70.3,,40.61,,14.04,1.66,34.61
"""401733105392404""",6/19/13,,19.95,,505,,8.6,69.9,,37.37,,14.1,1.71,32.27
"""401733105392404""",6/20/13,,19.03,,517,,8.4,70,,35.16,,14,1.72,30.31
"""401733105392404""",6/21/13,,18.38,,492,,9.1,70.1,,32.01,,13.98,1.78,27.77
"""401733105392404""",6/22/13,,17.14,,469,,9.3,70,,30.2,,13.87,1.72,26.24
"""401733105392404""",6/23/13,,16.83,,475,,9.1,70,,28.16,,13.74,1.66,24.42
"""401733105392404""",6/24/13,,15.16,,452,,9.4,69.9,,26.47,,13.62,1.68,23.01
"""401733105392404""",6/25/13,,16.08,,437,,8.8,70.1,,25.5,,13.5,1.88,22.07
"""401733105392404""",6/26/13,,18.54,,430,,9.7,70.6,,23.72,,13.47,1.76,20.68
"""401733105392404""",6/27/13,,19.5,,440,,10.8,71,,21.95,,13.39,1.77,19.32
"""401733105392404""",6/28/13,,20.5,,437,,11.6,71,,20.48,,13.28,1.77,18.16
"""401733105392404""",6/29/13,,17.32,,435,,10.9,70.9,,20.04,,13.01,1.81,17.66
"""401733105392404""",6/30/13,,16.98,,433,,10.2,70.7,,19.97,,12.77,1.88,17.5
"""401733105392404""",7/1/13,,15.67,,405,,9.9,70.9,,19.56,,12.66,1.92,17.09
"""401733105392404""",7/2/13,,15.27,,412,,9.8,70.8,,19.33,,12.57,1.85,16.87
"""401733105392404""",7/3/13,,15.39,,394,,9.9,70.4,,18.73,,12.55,1.78,16.36
"""401733105392404""",7/4/13,,18.63,,401,,10.2,70.4,,17.93,,12.57,1.74,15.7
"""401733105392404""",7/5/13,,36.68,,397,,10.3,70.2,,18.03,,12.37,1.75,15.81
"""401733105392404""",7/6/13,,28.37,,421,,9.6,70.3,,28.93,,12.17,1.96,25.22
"""401733105392404""",7/7/13,,22.61,,424,,9.6,70.5,,28.46,,12.43,1.8,24.79
"""401733105392404""",7/8/13,,21.65,,434,,10.1,70.7,,25.52,,12.64,1.71,22.32
"""401733105392404""",7/9/13,,17.58,,459,,10.4,70.9,,24.12,,12.69,1.66,21.15
"""401733105392404""",7/10/13,,15.83,,460,,10.7,70.8,,22.6,,12.83,1.6,19.87
"""401733105392404""",7/11/13,,16.14,,479,,11.9,70.5,,20.57,,13.03,1.59,18.27
"""401733105392404""",7/12/13,,17.14,,495,,11.5,70.5,,20.35,,12.88,1.55,18.01
"""401733105392404""",7/13/13,,22.62,,483,,11.7,70.6,,19.82,,12.7,1.59,17.58
"""401733105392404""",7/14/13,,18.38,,491,,10.8,70.8,,22.7,,12.47,1.68,19.97
"""401733105392404""",7/15/13,,15.55,,504,,10.3,70.7,,25.04,,12.72,1.62,21.94
"""401733105392404""",7/16/13,,14.78,,539,,11.4,70.6,,23.26,,12.97,1.6,20.58
"""401733105392404""",7/17/13,,14.43,,546,,12.4,70.8,,21.26,,13.1,1.65,18.98
