siteId,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO98,NZ3381SW,6/8/04 16:50,6/15/04 19:45,200406,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,308.2,-9.99,4.539,  ,c           ,
CO98,NZ3673SW,6/15/04 19:45,6/22/04 17:30,200406,5.11,8.5, ,0.21, ,0.031, ,0.077, ,0.065, ,0.15, ,1.02, ,0.112, ,0.6,4924.7,77.47,77.47,w ,            ,
CO98,NZ3930SW,6/22/04 17:30,6/29/04 16:30,200406,4.99,8.2, ,0.08, ,0.014, ,0.09, ,0.016, ,0.17, ,0.73, ,0.047, ,0.49,1444.6,23.114,23.114,w ,            ,
CO98,NZ4166SW,6/29/04 16:30,7/6/04 16:15,200407,5.6,4.7, ,0.06, ,0.009, ,0.03, ,0.016, ,0.21, ,0.64, ,0.045, ,0.27,1809.4,24.13,24.13,w ,            ,
CO98,NZ4423SW,7/6/04 16:15,7/13/04 16:30,200407,5.31,8, ,0.36, ,0.043, ,0.1, ,0.059, ,0.14, ,1.24, ,0.128, ,0.64,185,2.032,2.032,w ,            ,
CO98,NZ4741SW,7/13/04 16:30,7/20/04 18:30,200407,5,7.4, ,0.09, ,0.009, ,0.011, ,0.011, ,0.26, ,1, ,0.033, ,0.39,3276.6,48.26,48.26,w ,            ,
CO98,NZ4959SW,7/20/04 18:30,7/27/04 16:45,200407,4.75,10.5, ,0.12, ,0.015, ,0.027, ,0.02, ,0.24, ,1.26, ,0.06, ,0.57,1888,26.67,26.67,w ,            ,
CO98,NZ5254SW,7/27/04 16:45,8/3/04 17:50,200407,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,900.5,13.716,13.716,  ,c           ,
CO98,NZ5507SW,8/3/04 17:50,8/10/04 17:15,200408,5.51,4.7, ,0.23, ,0.02, ,0.014, ,0.025, ,0.09, ,0.63, ,0.052, ,0.36,305.4,3.81,3.81,w ,            ,
CO98,NZ5778SW,8/10/04 17:15,8/17/04 19:00,200408,5.76,11.7, ,0.4, ,0.044, ,0.075, ,0.036, ,0.87, ,1.9, ,0.123, ,1.11,89.8,1.27,1.27,w ,            ,
CO98,NZ6115SW,8/17/04 19:00,8/24/04 17:00,200408,5.02,5.2, ,0.03, ,0.004, ,0.01, ,0.005, ,0.09, ,0.46, ,0.014, ,0.26,2996.2,43.18,43.18,w ,            ,
CO98,NZ6359SW,8/24/04 17:00,8/31/04 17:00,200408,5.75,8.3, ,0.56, ,0.056, ,0.039, ,0.08, ,0.26, ,1.58, ,0.123, ,0.84,914.1,-9.99,13.464,w ,            ,
CO98,NZ6615SW,8/31/04 17:00,9/7/04 17:00,200409,5.65,5.7, ,0.34, ,0.03, ,0.019, ,0.04, ,0.15, ,0.97, ,0.072, ,0.48,654.7,13.97,13.97,w ,            ,
CO98,NZ6896SW,9/7/04 17:00,9/14/04 19:30,200409,4.86,8.9, ,0.18, ,0.02, ,0.018, ,0.022, ,0.15, ,1.27, ,0.051, ,0.52,524.9,8.89,8.89,w ,            ,
CO98,NZ7088SW,9/14/04 19:30,9/21/04 16:30,200409,5.98,4.7, ,0.23, ,0.027, ,0.042, ,0.038, ,0.17, ,0.68, ,0.049, ,0.45,1961.9,27.94,27.94,w ,            ,
CO98,NZ7464SW,9/21/04 16:30,9/28/04 17:45,200409,4.98,4.9, ,0.04, ,0.006, ,0.007, ,0.012, ,0.06, ,0.54, ,0.034, ,0.19,1312.2,30.48,30.48,w ,            ,
CO98,NZ7644SW,9/28/04 17:45,10/5/04 16:30,200410,4.92,7.3, ,0.05, ,0.005, ,0.005, ,0.006, ,0.18, ,0.85, ,0.021, ,0.44,1368.2,26.67,26.67,w ,            ,
CO98,NZ7897SW,10/5/04 16:30,10/12/04 17:00,200410,4.82,10.4, ,0.04, ,0.004, ,0.004, ,0.007, ,0.29, ,1.3, ,0.036, ,0.6,1009.4,15.24,15.24,w ,            ,
CO98,NZ8187SW,10/12/04 17:00,10/19/04 17:00,200410,5.25,3.9, ,0.06, ,0.006, ,0.007, ,0.011, ,0.06, ,0.41, ,0.02, ,0.25,1074.4,29.21,29.21,w ,            ,
CO98,NZ8441SW,10/19/04 17:00,10/26/04 17:45,200410,5.07,4.7, ,0.05, ,0.006, ,0.006, ,0.013, ,0.05, ,0.41, ,0.024, ,0.28,517.2,18.542,18.542,w ,            ,
CO98,NZ8712SW,10/26/04 17:45,11/2/04 18:15,200410,5.43,2.6, ,0.02,<,0.003, ,0.003, ,0.004, ,0.02, ,0.2, ,0.012, ,0.1,289.1,13.97,13.97,w ,            ,
CO98,NZ8956SW,11/2/04 18:15,11/9/04 17:15,200411,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,0,0,d ,            ,
CO98,NZ9272SW,11/9/04 17:15,11/16/04 17:15,200411,4.79,13, ,0.13, ,0.008, ,0.01, ,0.01, ,0.48, ,1.88, ,0.034, ,0.97,1138.1,25.4,25.4,w ,            ,
CO98,NZ9555SW,11/16/04 17:15,11/23/04 18:30,200411,5,5.8, ,0.03, ,0.003,<,0.003, ,0.006, ,0.1, ,0.88, ,0.022, ,0.11,385.5,10.16,10.16,w ,            ,
CO98,NZ9777SW,11/23/04 18:30,11/30/04 18:30,200411,5.52,2.2, ,0.01,<,0.003,<,0.003,<,0.003, ,0.03, ,0.24,<,0.01, ,0.04,1476.1,-9.99,21.742,w ,            ,
CO98,TA0105SW,11/30/04 18:30,12/7/04 17:45,200412,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,1.8,2.54,2.54,  ,v           ,
CO98,TA0316SW,12/7/04 17:45,12/14/04 18:30,200412,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,14.1,35.56,35.56,  ,vc          ,
CO98,TA0495SW,12/14/04 18:30,12/21/04 17:35,200412,5.38,3.8, ,0.122, ,0.011, ,0.026, ,0.025, ,0.024, ,0.284, ,0.029, ,0.172,103.5,-9.99,1.524,w ,            ,
CO98,TA0863SW,12/21/04 17:35,12/28/04 17:15,200412,5.38,3, ,0.041, ,0.005, ,0.005, ,0.017, ,0.043, ,0.43, ,0.03, ,0.081,70.9,5.08,5.08,w ,            ,
CO98,TA1093SW,12/28/04 17:15,1/4/05 17:00,200501,5.53,2.8, ,0.043, ,0.005, ,0.013, ,0.036, ,0.059, ,0.272, ,0.055, ,0.08,101.9,-9.99,1.5,w ,            ,8/23/06
CO98,TA1387SW,1/4/05 17:00,1/11/05 17:35,200501,5.21,3.4, ,0.025, ,0.002, ,0.004, ,0.006, ,0.016, ,0.269, ,0.01, ,0.128,227.4,57.15,57.15,w ,            ,8/23/06
CO98,TA1633SW,1/11/05 17:35,1/18/05 18:30,200501,5.2,6.4, ,0.199, ,0.021, ,0.041, ,0.055, ,0.093, ,0.656, ,0.055, ,0.402,30,21.59,21.59,wd,            ,8/23/06
CO98,TA1935SW,1/18/05 18:30,1/25/05 17:30,200501,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,0,0,d ,            ,
CO98,TA2192SW,1/25/05 17:30,2/1/05 18:10,200501,4.96,5.4, ,0.019, ,0.002, ,0.001, ,0.004, ,0.164, ,0.883,<,0.008, ,0.257,1336.6,26.67,26.67,w ,            ,8/23/06
CO98,TA2423SW,2/1/05 18:10,2/8/05 17:35,200502,5.27,3.6, ,0.026, ,0.003, ,0.004, ,0.012, ,0.038, ,0.397, ,0.023, ,0.113,202.7,6.35,6.35,w ,            ,8/23/06
CO98,TA2735SW,2/8/05 17:35,2/15/05 18:50,200502,5.24,3.2, ,0.013,<,0.001, ,0.003, ,0.006, ,0.024, ,0.202, ,0.013, ,0.151,421.9,20.32,20.32,w ,            ,8/23/06
CO98,TA3009SW,2/15/05 18:50,2/22/05 17:30,200502,5.22,3.5, ,0.023, ,0.003, ,0.004, ,0.007, ,0.024, ,0.256,<,0.008, ,0.189,296.1,21.59,21.59,w ,            ,8/23/06
CO98,TA3252SW,2/22/05 17:30,3/1/05 17:30,200502,4.45,18.2, ,0.129, ,0.012, ,0.011, ,0.027, ,0.067, ,2.711, ,0.043, ,0.255,206.5,7.62,7.62,w ,            ,8/23/06
CO98,TA3568SW,3/1/05 17:30,3/8/05 18:10,200503,5.83,4.9, ,0.113, ,0.014, ,0.016, ,0.026, ,0.399, ,0.706, ,0.067, ,0.53,490.5,15.24,15.24,w ,            ,8/23/06
CO98,TA3790SW,3/8/05 18:10,3/15/05 18:15,200503,6.24,5, ,0.314, ,0.031, ,0.019, ,0.171, ,0.196, ,0.563, ,0.116, ,0.521,632.6,12.7,12.7,w ,            ,8/23/06
CO98,TA4088SW,3/15/05 18:15,3/22/05 18:30,200503,5.69,2.2, ,0.077, ,0.008, ,0.004, ,0.028, ,0.044, ,0.243, ,0.019, ,0.149,844.1,34.29,34.29,w ,            ,8/23/06
CO98,TA4386SW,3/22/05 18:30,3/29/05 18:30,200503,5.23,3.8, ,0.038, ,0.003, ,0.001, ,0.008, ,0.061, ,0.454, ,0.02, ,0.108,1122.3,22.86,22.86,w ,            ,8/23/06
CO98,TA4660SW,3/29/05 18:30,4/5/05 16:30,200504,5.07,4.4, ,0.06, ,0.004, ,0.005, ,0.012, ,0.054, ,0.496, ,0.022, ,0.225,452.1,10.16,10.16,w ,            ,8/23/06
CO98,TA4892SW,4/5/05 16:30,4/12/05 17:15,200504,5.94,3.6, ,0.257, ,0.023, ,0.02, ,0.042, ,0.052, ,0.52, ,0.045, ,0.276,1343.8,26.67,26.67,w ,            ,8/23/06
CO98,TA5186SW,4/12/05 17:15,4/19/05 18:50,200504,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,0,0,d ,            ,
CO98,TA5471SW,4/19/05 18:50,4/26/05 17:15,200504,6.12,6.9, ,0.329, ,0.027, ,0.02, ,0.048, ,0.481, ,1.049, ,0.059, ,0.775,2046.5,44.45,44.45,w ,            ,8/23/06
CO98,TA5721SW,4/26/05 17:15,5/3/05 17:18,200504,5.26,4.7, ,0.052, ,0.006, ,0.01, ,0.012, ,0.184, ,0.484, ,0.021, ,0.428,1646.9,57.15,57.15,w ,            ,8/23/06
CO98,TA5974SW,5/3/05 17:18,5/10/05 17:00,200505,5.04,7.7, ,0.19, ,0.018, ,0.019, ,0.027, ,0.212, ,0.891, ,0.058, ,0.734,698.7,31.75,31.75,w ,            ,8/23/06
CO98,TA6238SW,5/10/05 17:00,5/17/05 17:50,200505,5.8,4.8, ,0.144, ,0.015, ,0.012, ,0.025, ,0.292, ,0.652, ,0.034, ,0.474,1800.4,30.48,30.48,w ,            ,8/23/06
CO98,TA6478SW,5/17/05 17:50,5/24/05 18:15,200505,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,16,0.508,0.508,  ,v           ,
CO98,TA6740SW,5/24/05 18:15,5/31/05 18:30,200505,5.36,5.5, ,0.142, ,0.019, ,0.018, ,0.051, ,0.182, ,0.648, ,0.069, ,0.504,2419.1,35.56,35.56,w ,            ,8/23/06
CO98,TA7023SW,5/31/05 18:30,6/7/05 18:30,200506,5.06,6.4, ,0.107, ,0.013, ,0.015, ,0.033, ,0.123, ,0.605, ,0.051, ,0.469,3181,50.8,50.8,w ,            ,8/23/06
CO98,TA7307SW,6/7/05 18:30,6/14/05 17:00,200506,4.82,9.6, ,0.059, ,0.008, ,0.018, ,0.021, ,0.161, ,1.108, ,0.054, ,0.469,1377.9,20.32,20.32,w ,            ,8/23/06
CO98,TA7573SW,6/14/05 17:00,6/21/05 18:00,200506,4.2,36.5, ,0.651, ,0.085, ,0.134, ,0.119, ,0.045, ,3.199, ,0.207, ,2.658,78.2,1.27,1.27,w ,            ,8/23/06
CO98,TA7828SW,6/21/05 18:00,6/28/05 17:16,200506,4.65,14.6, ,0.229, ,0.034, ,0.179, ,0.045, ,0.173, ,1.373, ,0.112, ,1.122,514.4,8.89,8.89,w ,            ,8/23/06
CO98,TA8094SW,6/28/05 17:16,7/5/05 16:51,200507,4.8,10.6, ,0.286, ,0.036, ,0.132, ,0.032, ,0.073, ,0.989, ,0.098, ,0.827,829.7,13.97,13.97,w ,            ,8/23/06
CO98,TA8367SW,7/5/05 16:51,7/12/05 17:00,200507,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,20.2,-7,0.127,t ,            ,
CO98,TA8654SW,7/12/05 17:00,7/19/05 19:00,200507,5.92,8.8, ,0.347, ,0.036, ,0.052, ,0.034, ,0.622, ,1.357, ,0.085, ,0.907,2940.6,46.99,46.99,w ,            ,8/23/06
CO98,TA8941SW,7/19/05 19:00,7/26/05 14:15,200507,5.1,7.4, ,0.136, ,0.014, ,0.028, ,0.018, ,0.308, ,0.967, ,0.043, ,0.472,3141.5,45.72,45.72,w ,            ,8/23/06
CO98,TA9133SW,7/26/05 14:15,8/2/05 18:15,200507,5,8.5, ,0.17, ,0.017, ,0.023, ,0.027, ,0.238, ,1.113, ,0.057, ,0.547,1268.2,17.78,17.78,w ,            ,8/23/06
CO98,TA9475SW,8/2/05 18:15,8/9/05 18:05,200508,5.07,5.7, ,0.058, ,0.006, ,0.008, ,0.01, ,0.12, ,0.561, ,0.025, ,0.334,2948.5,44.45,44.45,w ,            ,8/23/06
CO98,TA9745SW,8/9/05 18:05,8/16/05 20:30,200508,5.08,5.4, ,0.055, ,0.006, ,0.006, ,0.005, ,0.098, ,0.586, ,0.026, ,0.223,1981.9,27.94,27.94,w ,            ,8/23/06
CO98,TA9966SW,8/16/05 20:30,8/23/05 17:45,200508,4.79,13.2, ,0.174, ,0.023, ,0.03, ,0.044, ,0.379, ,1.717, ,0.09, ,0.916,528.9,-9.99,7.79,w ,            ,8/23/06
CO98,TB0204SW,8/23/05 17:45,8/30/05 17:25,200508,4.62,17.7, ,0.285, ,0.037, ,0.036, ,0.057, ,0.36, ,1.952, ,0.126, ,1.331,240.1,2.54,2.54,w ,            ,8/23/06
CO98,TB0533SW,8/30/05 17:25,9/6/05 16:00,200509,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,0,0,d ,            ,
CO98,TB0799SW,9/6/05 16:00,9/13/05 15:45,200509,4.82,10.6, ,0.096, ,0.011, ,0.012, ,0.021, ,0.127, ,0.951, ,0.044, ,0.671,649.2,9.652,9.652,w ,            ,8/23/06
CO98,TB1039SW,9/13/05 15:45,9/20/05 17:45,200509,4.91,11, ,0.265, ,0.036, ,0.048, ,0.105, ,0.182, ,1.62, ,0.167, ,0.648,301.6,5.588,5.588,w ,            ,8/23/06
CO98,TB1307SW,9/20/05 17:45,9/27/05 16:00,200509,5.07,5.5, ,0.071, ,0.011, ,0.06, ,0.018, ,0.014, ,0.404, ,0.045, ,0.291,828.4,12.7,12.7,w ,            ,8/23/06
CO98,TB1608SW,9/27/05 16:00,10/4/05 16:45,200510,5.2,5.1, ,0.042, ,0.004, ,0.006, ,0.011, ,0.103, ,0.367, ,0.028, ,0.405,-9,23.622,23.622,w ,            ,8/23/06
CO98,TB1873SW,10/4/05 16:45,10/11/05 16:40,200510,5.44,3.4, ,0.104, ,0.01, ,0.015, ,0.011, ,0.065, ,0.255, ,0.023, ,0.307,1095.7,-9.99,16.139,w ,            ,8/23/06
CO98,TB2102SW,10/11/05 16:40,10/18/05 15:30,200510,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,4.8,0,0,d ,            ,
CO98,TB2402SW,10/18/05 15:30,10/25/05 15:30,200510,5.31,6.6, ,0.076, ,0.005, ,0.009, ,0.009, ,0.345, ,0.935, ,0.022, ,0.473,526.7,11.43,11.43,w ,            ,8/23/06
CO98,TB2668SW,10/25/05 15:30,11/1/05 16:20,200510,5.31,2.8, ,0.018, ,0.002, ,0.003,<,0.003,<,0.005, ,0.122,<,0.008, ,0.139,386.9,11.43,11.43,w ,            ,8/23/06
CO98,TB2933SW,11/1/05 16:20,11/8/05 17:00,200511,5.33,5.1, ,0.161, ,0.018, ,0.013, ,0.027, ,0.089, ,0.545, ,0.026, ,0.441,387.7,17.78,17.78,w ,            ,8/23/06
CO98,TB3168SW,11/8/05 17:00,11/15/05 22:30,200511,5.26,4.7, ,0.086, ,0.007, ,0.024, ,0.012, ,0.083, ,0.311, ,0.028, ,0.385,640.2,66.04,66.04,w ,            ,8/23/06
CO98,TB3531SW,11/15/05 22:30,11/22/05 20:30,200511,5.06,4.8, ,0.03, ,0.003, ,0.01, ,0.007, ,0.027, ,0.451, ,0.022, ,0.192,173.8,9.652,9.652,w ,            ,8/23/06
CO98,TB3709SW,11/22/05 20:30,11/29/05 17:45,200511,5.17,4.7, ,0.104, ,0.013, ,0.033, ,0.02, ,0.015, ,0.627, ,0.045, ,0.216,39.2,-9.99,0.577,wd,            ,8/23/06
CO98,TB4169SW,11/29/05 17:50,12/14/05 18:13,200512,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,580.4,-9.99,8.549,  ,e           ,8/23/06
CO98,TB4482SW,12/14/05 18:15,12/20/05 18:15,200512,5.26,3.2, ,0.031, ,0.004, ,0.012, ,0.024, ,0.014, ,0.202, ,0.043, ,0.122,154,7.62,7.62,w ,            ,8/23/06
CO98,TB4833SW,12/20/05 18:15,12/27/05 18:30,200512,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,3,7.62,7.62,  ,v           ,
CO98,TB4984SW,12/27/05 18:30,1/3/06 17:45,200512,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,15.2,11.43,11.43,  ,v           ,
CO98,TB5235SW,1/3/06 17:45,1/10/06 17:20,200601,5.26,5.6, ,0.191, ,0.016, ,0.012, ,0.032, ,0.09, ,0.999, ,0.032, ,0.276,434.2,24.13,24.13,w ,            ,
CO98,TB5570SW,1/10/06 17:20,1/17/06 18:00,200601,5.21,5.5, ,0.174, ,0.016, ,0.017, ,0.048, ,0.071, ,0.727, ,0.051, ,0.404,157.7,10.668,10.668,w ,            ,
CO98,TB5831SW,1/17/06 18:01,1/24/06 17:50,200601,5.45,2.8, ,0.118, ,0.004, ,0.003, ,0.021, ,0.02, ,0.451, ,0.021, ,0.08,848.8,28.448,28.448,w ,            ,
CO98,TB6024SW,1/24/06 18:00,1/31/06 20:00,200601,5.14,4.9, ,0.07, ,0.007, ,0.012, ,0.017, ,0.034, ,0.433, ,0.037, ,0.213,194.3,20.32,20.32,w ,            ,
CO98,TB6299SW,1/31/06 20:00,2/7/06 18:00,200602,5.11,6.2, ,0.134, ,0.013, ,0.013, ,0.061, ,0.123, ,0.781, ,0.049, ,0.466,205.4,25.4,25.4,w ,            ,
CO98,TB6584SW,2/7/06 18:00,2/14/06 17:30,200602,5.14,6.7, ,0.085, ,0.01, ,0.006, ,0.032, ,0.051, ,0.773, ,0.032, ,0.149,107.7,5.08,5.08,w ,            ,
CO98,TB6864SW,2/14/06 17:30,2/21/06 20:00,200602,7.56,46.3, ,7.848, ,0.362, ,0.211, ,0.447, ,0.044, ,1.459, ,0.176, ,1.558,630.7,26.67,26.67,w ,            ,
CO98,TB7171SW,2/21/06 20:00,2/28/06 17:15,200602,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,4.9,0,0,d ,            ,
CO98,TB7428SW,2/28/06 17:20,3/7/06 17:45,200603,5.63,2.5, ,0.115, ,0.011, ,0.011, ,0.013, ,0.042, ,0.251, ,0.016, ,0.185,147.3,6.35,6.35,w ,            ,
CO98,TB7711SW,3/7/06 17:45,3/14/06 18:15,200603,5.15,4.2, ,0.044, ,0.005, ,0.004, ,0.008, ,0.085, ,0.575, ,0.02, ,0.162,1016.7,27.94,27.94,w ,            ,
CO98,TB7956SW,3/14/06 18:15,3/21/06 18:10,200603,5.09,5.7, ,0.062, ,0.006, ,0.005, ,0.014, ,0.17, ,0.738, ,0.026, ,0.335,1618.9,-9.99,23.845,w ,            ,
CO98,TB8242SW,3/21/06 18:10,3/28/06 18:00,200603,5.04,5.4, ,0.096, ,0.012, ,0.008, ,0.025, ,0.026, ,0.683, ,0.034, ,0.183,386.3,-9.99,5.69,w ,            ,
CO98,TB8501SW,3/28/06 18:00,4/4/06 16:30,200604,5.08,7, ,0.174, ,0.02, ,0.039, ,0.033, ,0.039, ,0.68, ,0.071, ,0.453,101.5,-9.99,1.495,w ,            ,
CO98,TB8711SW,4/4/06 16:30,4/11/06 16:15,200604,5.49,2.4, ,0.054, ,0.004, ,0.015, ,0.02, ,0.044, ,0.217, ,0.024, ,0.1,275,-9.99,4.05,w ,            ,
CO98,TB9045SW,4/11/06 16:15,4/18/06 17:50,200604,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,70.2,-9.99,1.034,  ,c           ,
CO98,TB9313SW,4/18/06 17:50,4/25/06 18:00,200604,6.33,7, ,0.648, ,0.046, ,0.038, ,0.066, ,0.213, ,0.839, ,0.063, ,0.627,1425.3,-9.99,20.994,w ,            ,
CO98,TB9497SW,4/25/06 18:15,5/2/06 18:00,200604,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,-9.99,0,d ,            ,
CO98,TB9824SW,5/2/06 18:00,5/9/06 17:18,200605,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,-9,43.18,43.18,  ,f           ,
CO98,TC0019SW,5/9/06 17:30,5/16/06 19:00,200605,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,0,0,d ,            ,
CO98,TC0545SW,5/16/06 19:10,5/23/06 16:35,200605,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,43.18,43.18,  ,v           ,
CO98,TC0606SW,5/23/06 16:35,5/30/06 17:00,200605,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,15.24,15.24,  ,vb          ,
CO98,TC0871SW,5/30/06 17:00,6/6/06 16:30,200606,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,-9.99,0,d ,            ,
CO98,TC1152SW,6/6/06 16:30,6/13/06 17:40,200606,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,7.62,7.62,  ,vu          ,
CO98,TC1358SW,6/13/06 17:40,6/20/06 18:51,200606,-9,-9, ,-9, ,-9, ,-9, ,-9,<,-9, ,-9, ,-9, ,-9,316.7,-9.99,4.664,  ,c           ,
CO98,TC1627SW,6/20/06 18:51,6/27/06 15:50,200606,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,185.9,1.778,1.778,  ,c           ,
CO98,TC1945SW,6/27/06 15:50,7/4/06 16:40,200607,4.96,9.8, ,0.216, ,0.026, ,0.06, ,0.024, ,0.351, ,1.265, ,0.056, ,0.811,1253.8,14.732,14.732,w ,            ,
CO98,TC2217SW,7/4/06 16:40,7/11/06 16:40,200607,5.18,4.2, ,0.018, ,0.002, ,0.008, ,0.005, ,0.131, ,0.408, ,0.018, ,0.17,3332.2,45.72,45.72,w ,            ,
CO98,TC2422SW,7/11/06 16:40,7/18/06 19:30,200607,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,663.1,10.16,10.16,  ,c           ,
CO98,TC2695SW,7/18/06 19:30,7/25/06 16:28,200607,4.92,11.3, ,0.267, ,0.027, ,0.04, ,0.023, ,0.417, ,1.477, ,0.06, ,0.747,1871.4,-9.99,27.565,w ,            ,
CO98,TC2972SW,7/25/06 16:28,8/1/06 16:20,200607,5.13,10.3, ,0.296, ,0.032, ,0.078, ,0.306, ,0.309, ,1.266, ,0.444, ,0.69,690.6,10.16,10.16,w ,            ,
CO98,TC3285SW,8/1/06 16:20,8/8/06 17:20,200608,4.83,9.2, ,0.105, ,0.013, ,0.021, ,0.023, ,0.176, ,0.931, ,0.063, ,0.538,410.2,-9.99,6.042,w ,            ,
CO98,TC3510SW,8/8/06 17:20,8/15/06 18:30,200608,4.42,23.3, ,0.404, ,0.048, ,0.218, ,0.053, ,0.247, ,3.744, ,0.149, ,0.971,66,1.27,1.27,w ,            ,
CO98,TC3766SW,8/15/06 18:30,8/22/06 15:15,200608,4.64,15.5, ,0.215, ,0.027, ,0.024, ,0.066, ,0.373, ,2.313, ,0.099, ,0.865,1468.5,20.828,20.828,w ,            ,
CO98,TC4098SW,8/22/06 15:15,8/29/06 16:40,200608,4.89,9.3, ,0.153, ,0.016, ,0.024, ,0.029, ,0.28, ,1.176, ,0.061, ,0.686,885.2,13.462,13.462,w ,            ,
CO98,TC4282SW,8/29/06 16:40,9/5/06 17:00,200609,4.93,20.2, ,0.886, ,0.114, ,0.062, ,0.216, ,0.7, ,4.125, ,0.468, ,1.724,104.7,2.032,2.032,w ,            ,
CO98,TC4593SW,9/5/06 17:00,9/12/06 16:45,200609,5.26,7, ,0.142, ,0.013, ,0.041, ,0.014, ,0.366, ,0.881, ,0.047, ,0.517,2257.5,31.75,31.75,w ,            ,
CO98,TC4826SW,9/12/06 16:45,9/19/06 18:30,200609,5.22,9.9, ,0.426, ,0.051, ,0.1, ,0.061, ,0.379, ,1.846, ,0.101, ,0.853,515.9,13.97,13.97,w ,            ,
CO98,TC5108SW,9/19/06 18:30,9/26/06 15:30,200609,5.98,12.6, ,0.34, ,0.031, ,0.038, ,0.055, ,1.024, ,2.727, ,0.089, ,1.052,820,26.416,26.416,w ,            ,
CO98,TC5421SW,9/26/06 15:30,10/3/06 16:30,200609,5.3,4.6, ,0.139, ,0.015, ,0.075, ,0.039, ,0.084, ,0.41, ,0.088, ,0.36,245,-9.99,3.608,w ,            ,
CO98,TC5681SW,10/3/06 16:30,10/10/06 17:00,200610,5.15,4.7, ,0.052, ,0.004, ,0.005, ,0.008, ,0.122, ,0.616, ,0.021, ,0.224,412.7,8.89,8.89,w ,            ,
CO98,TC5939SW,10/10/06 17:00,10/17/06 16:10,200610,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,375.7,6.858,6.858,  ,u           ,
CO98,TC6216SW,10/17/06 16:10,10/24/06 16:15,200610,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,1215.9,58.42,58.42,  ,u           ,
CO98,TC6475SW,10/24/06 16:15,10/31/06 17:45,200610,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,34.6,69.85,69.85,  ,u           ,
CO98,TC6735SW,10/31/06 17:45,11/7/06 17:30,200611,4.97,9.7, ,0.305, ,0.022, ,0.016, ,0.03, ,0.24, ,1.452, ,0.028, ,0.847,307.2,15.24,15.24,w ,            ,
CO98,TC6995SW,11/7/06 17:45,11/14/06 19:40,200611,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,112.8,35.56,35.56,  ,u           ,
CO98,TC7248SW,11/14/06 19:40,11/21/06 17:46,200611,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,10.16,10.16,  ,vu          ,
CO98,TC7513SW,11/21/06 17:46,11/28/06 17:30,200611,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,116.2,8.89,8.89,  ,u           ,
