"","local_site","location","date","discharge_vol_cm"
"9623","GL4","OUTLET","2007-10-16",NA
"9624","GL4","OUTLET","2007-10-17",NA
"9625","GL4","OUTLET","2007-10-18",NA
"9626","GL4","OUTLET","2007-10-19",NA
"9627","GL4","OUTLET","2007-10-20",NA
"9628","GL4","OUTLET","2007-10-21",NA
"9629","GL4","OUTLET","2007-10-22",NA
"9630","GL4","OUTLET","2007-10-23",NA
"9631","GL4","OUTLET","2007-10-24",NA
"9632","GL4","OUTLET","2007-10-25",NA
"9633","GL4","OUTLET","2007-10-26",NA
"9634","GL4","OUTLET","2007-10-27",NA
"9635","GL4","OUTLET","2007-10-28",NA
"9636","GL4","OUTLET","2007-10-29",NA
"9637","GL4","OUTLET","2007-10-30",NA
"9638","GL4","OUTLET","2007-10-31",NA
"9639","GL4","OUTLET","2007-11-01",NA
"9640","GL4","OUTLET","2007-11-02",NA
"9641","GL4","OUTLET","2007-11-03",NA
"9642","GL4","OUTLET","2007-11-04",NA
"9643","GL4","OUTLET","2007-11-05",NA
"9644","GL4","OUTLET","2007-11-06",NA
"9645","GL4","OUTLET","2007-11-07",NA
"9646","GL4","OUTLET","2007-11-08",NA
"9647","GL4","OUTLET","2007-11-09",NA
"9648","GL4","OUTLET","2007-11-10",NA
"9649","GL4","OUTLET","2007-11-11",NA
"9650","GL4","OUTLET","2007-11-12",NA
"9651","GL4","OUTLET","2007-11-13",NA
"9652","GL4","OUTLET","2007-11-14",NA
"9653","GL4","OUTLET","2007-11-15",NA
"9654","GL4","OUTLET","2007-11-16",NA
"9655","GL4","OUTLET","2007-11-17",NA
"9656","GL4","OUTLET","2007-11-18",NA
"9657","GL4","OUTLET","2007-11-19",NA
"9658","GL4","OUTLET","2007-11-20",NA
"9659","GL4","OUTLET","2007-11-21",NA
"9660","GL4","OUTLET","2007-11-22",NA
"9661","GL4","OUTLET","2007-11-23",NA
"9662","GL4","OUTLET","2007-11-24",NA
"9663","GL4","OUTLET","2007-11-25",NA
"9664","GL4","OUTLET","2007-11-26",NA
"9665","GL4","OUTLET","2007-11-27",NA
"9666","GL4","OUTLET","2007-11-28",NA
"9667","GL4","OUTLET","2007-11-29",NA
"9668","GL4","OUTLET","2007-11-30",NA
"9669","GL4","OUTLET","2007-12-01",NA
"9670","GL4","OUTLET","2007-12-02",NA
"9671","GL4","OUTLET","2007-12-03",NA
"9672","GL4","OUTLET","2007-12-04",NA
"9673","GL4","OUTLET","2007-12-05",NA
"9674","GL4","OUTLET","2007-12-06",NA
"9675","GL4","OUTLET","2007-12-07",NA
"9676","GL4","OUTLET","2007-12-08",NA
"9677","GL4","OUTLET","2007-12-09",NA
"9678","GL4","OUTLET","2007-12-10",NA
"9679","GL4","OUTLET","2007-12-11",NA
"9680","GL4","OUTLET","2007-12-12",NA
"9681","GL4","OUTLET","2007-12-13",NA
"9682","GL4","OUTLET","2007-12-14",NA
"9683","GL4","OUTLET","2007-12-15",NA
"9684","GL4","OUTLET","2007-12-16",NA
"9685","GL4","OUTLET","2007-12-17",NA
"9686","GL4","OUTLET","2007-12-18",NA
"9687","GL4","OUTLET","2007-12-19",NA
"9688","GL4","OUTLET","2007-12-20",NA
"9689","GL4","OUTLET","2007-12-21",NA
"9690","GL4","OUTLET","2007-12-22",NA
"9691","GL4","OUTLET","2007-12-23",NA
"9692","GL4","OUTLET","2007-12-24",NA
"9693","GL4","OUTLET","2007-12-25",NA
"9694","GL4","OUTLET","2007-12-26",NA
"9695","GL4","OUTLET","2007-12-27",NA
"9696","GL4","OUTLET","2007-12-28",NA
"9697","GL4","OUTLET","2007-12-29",NA
"9698","GL4","OUTLET","2007-12-30",NA
"9699","GL4","OUTLET","2007-12-31",NA
"9700","GL4","OUTLET","2008-01-01",NA
"9701","GL4","OUTLET","2008-01-02",NA
"9702","GL4","OUTLET","2008-01-03",NA
"9703","GL4","OUTLET","2008-01-04",NA
"9704","GL4","OUTLET","2008-01-05",NA
"9705","GL4","OUTLET","2008-01-06",NA
"9706","GL4","OUTLET","2008-01-07",NA
"9707","GL4","OUTLET","2008-01-08",NA
"9708","GL4","OUTLET","2008-01-09",NA
"9709","GL4","OUTLET","2008-01-10",NA
"9710","GL4","OUTLET","2008-01-11",NA
"9711","GL4","OUTLET","2008-01-12",NA
"9712","GL4","OUTLET","2008-01-13",NA
"9713","GL4","OUTLET","2008-01-14",NA
"9714","GL4","OUTLET","2008-01-15",NA
"9715","GL4","OUTLET","2008-01-16",NA
"9716","GL4","OUTLET","2008-01-17",NA
"9717","GL4","OUTLET","2008-01-18",NA
"9718","GL4","OUTLET","2008-01-19",NA
"9719","GL4","OUTLET","2008-01-20",NA
"9720","GL4","OUTLET","2008-01-21",NA
"9721","GL4","OUTLET","2008-01-22",NA
"9722","GL4","OUTLET","2008-01-23",NA
"9723","GL4","OUTLET","2008-01-24",NA
"9724","GL4","OUTLET","2008-01-25",NA
"9725","GL4","OUTLET","2008-01-26",NA
"9726","GL4","OUTLET","2008-01-27",NA
"9727","GL4","OUTLET","2008-01-28",NA
"9728","GL4","OUTLET","2008-01-29",NA
"9729","GL4","OUTLET","2008-01-30",NA
"9730","GL4","OUTLET","2008-01-31",NA
"9731","GL4","OUTLET","2008-02-01",NA
"9732","GL4","OUTLET","2008-02-02",NA
"9733","GL4","OUTLET","2008-02-03",NA
"9734","GL4","OUTLET","2008-02-04",NA
"9735","GL4","OUTLET","2008-02-05",NA
"9736","GL4","OUTLET","2008-02-06",NA
"9737","GL4","OUTLET","2008-02-07",NA
"9738","GL4","OUTLET","2008-02-08",NA
"9739","GL4","OUTLET","2008-02-09",NA
"9740","GL4","OUTLET","2008-02-10",NA
"9741","GL4","OUTLET","2008-02-11",NA
"9742","GL4","OUTLET","2008-02-12",NA
"9743","GL4","OUTLET","2008-02-13",NA
"9744","GL4","OUTLET","2008-02-14",NA
"9745","GL4","OUTLET","2008-02-15",NA
"9746","GL4","OUTLET","2008-02-16",NA
"9747","GL4","OUTLET","2008-02-17",NA
"9748","GL4","OUTLET","2008-02-18",NA
"9749","GL4","OUTLET","2008-02-19",NA
"9750","GL4","OUTLET","2008-02-20",NA
"9751","GL4","OUTLET","2008-02-21",NA
"9752","GL4","OUTLET","2008-02-22",NA
"9753","GL4","OUTLET","2008-02-23",NA
"9754","GL4","OUTLET","2008-02-24",NA
"9755","GL4","OUTLET","2008-02-25",NA
"9756","GL4","OUTLET","2008-02-26",NA
"9757","GL4","OUTLET","2008-02-27",NA
"9758","GL4","OUTLET","2008-02-28",NA
"9759","GL4","OUTLET","2008-02-29",NA
"9760","GL4","OUTLET","2008-03-01",NA
"9761","GL4","OUTLET","2008-03-02",NA
"9762","GL4","OUTLET","2008-03-03",NA
"9763","GL4","OUTLET","2008-03-04",NA
"9764","GL4","OUTLET","2008-03-05",NA
"9765","GL4","OUTLET","2008-03-06",NA
"9766","GL4","OUTLET","2008-03-07",NA
"9767","GL4","OUTLET","2008-03-08",NA
"9768","GL4","OUTLET","2008-03-09",NA
"9769","GL4","OUTLET","2008-03-10",NA
"9770","GL4","OUTLET","2008-03-11",NA
"9771","GL4","OUTLET","2008-03-12",NA
"9772","GL4","OUTLET","2008-03-13",NA
"9773","GL4","OUTLET","2008-03-14",NA
"9774","GL4","OUTLET","2008-03-15",NA
"9775","GL4","OUTLET","2008-03-16",NA
"9776","GL4","OUTLET","2008-03-17",NA
"9777","GL4","OUTLET","2008-03-18",NA
"9778","GL4","OUTLET","2008-03-19",NA
"9779","GL4","OUTLET","2008-03-20",NA
"9780","GL4","OUTLET","2008-03-21",NA
"9781","GL4","OUTLET","2008-03-22",NA
"9782","GL4","OUTLET","2008-03-23",NA
"9783","GL4","OUTLET","2008-03-24",NA
"9784","GL4","OUTLET","2008-03-25",NA
"9785","GL4","OUTLET","2008-03-26",NA
"9786","GL4","OUTLET","2008-03-27",NA
"9787","GL4","OUTLET","2008-03-28",NA
"9788","GL4","OUTLET","2008-03-29",NA
"9789","GL4","OUTLET","2008-03-30",NA
"9790","GL4","OUTLET","2008-03-31",NA
"9791","GL4","OUTLET","2008-04-01",NA
"9792","GL4","OUTLET","2008-04-02",NA
"9793","GL4","OUTLET","2008-04-03",NA
"9794","GL4","OUTLET","2008-04-04",NA
"9795","GL4","OUTLET","2008-04-05",NA
"9796","GL4","OUTLET","2008-04-06",NA
"9797","GL4","OUTLET","2008-04-07",NA
"9798","GL4","OUTLET","2008-04-08",NA
"9799","GL4","OUTLET","2008-04-09",NA
"9800","GL4","OUTLET","2008-04-10",NA
"9801","GL4","OUTLET","2008-04-11",NA
"9802","GL4","OUTLET","2008-04-12",NA
"9803","GL4","OUTLET","2008-04-13",NA
"9804","GL4","OUTLET","2008-04-14",NA
"9805","GL4","OUTLET","2008-04-15",NA
"9806","GL4","OUTLET","2008-04-16",NA
"9807","GL4","OUTLET","2008-04-17",NA
"9808","GL4","OUTLET","2008-04-18",NA
"9809","GL4","OUTLET","2008-04-19",NA
"9810","GL4","OUTLET","2008-04-20",NA
"9811","GL4","OUTLET","2008-04-21",NA
"9812","GL4","OUTLET","2008-04-22",NA
"9813","GL4","OUTLET","2008-04-23",NA
"9814","GL4","OUTLET","2008-04-24",NA
"9815","GL4","OUTLET","2008-04-25",NA
"9816","GL4","OUTLET","2008-04-26",NA
"9817","GL4","OUTLET","2008-04-27",NA
"9818","GL4","OUTLET","2008-04-28",NA
"9819","GL4","OUTLET","2008-04-29",0
"9820","GL4","OUTLET","2008-04-30",NA
"9821","GL4","OUTLET","2008-05-01",NA
"9822","GL4","OUTLET","2008-05-02",NA
"9823","GL4","OUTLET","2008-05-03",NA
"9824","GL4","OUTLET","2008-05-04",NA
"9825","GL4","OUTLET","2008-05-05",NA
"9826","GL4","OUTLET","2008-05-06",NA
"9827","GL4","OUTLET","2008-05-07",NA
"9828","GL4","OUTLET","2008-05-08",NA
"9829","GL4","OUTLET","2008-05-09",NA
"9830","GL4","OUTLET","2008-05-10",NA
"9831","GL4","OUTLET","2008-05-11",NA
"9832","GL4","OUTLET","2008-05-12",NA
"9833","GL4","OUTLET","2008-05-13",NA
"9834","GL4","OUTLET","2008-05-14",NA
"9835","GL4","OUTLET","2008-05-15",NA
"9836","GL4","OUTLET","2008-05-16",NA
"9837","GL4","OUTLET","2008-05-17",NA
"9838","GL4","OUTLET","2008-05-18",NA
"9839","GL4","OUTLET","2008-05-19",NA
"9840","GL4","OUTLET","2008-05-20",2592
"9841","GL4","OUTLET","2008-05-21",4536
"9842","GL4","OUTLET","2008-05-22",6480
"9843","GL4","OUTLET","2008-05-23",7040
"9844","GL4","OUTLET","2008-05-24",7600
"9845","GL4","OUTLET","2008-05-25",8160
"9846","GL4","OUTLET","2008-05-26",8720
"9847","GL4","OUTLET","2008-05-27",9280
"9848","GL4","OUTLET","2008-05-28",9840
"9849","GL4","OUTLET","2008-05-29",10400
"9850","GL4","OUTLET","2008-05-30",12120
"9851","GL4","OUTLET","2008-05-31",13840
"9852","GL4","OUTLET","2008-06-01",15560
"9853","GL4","OUTLET","2008-06-02",17280
"9854","GL4","OUTLET","2008-06-03",31574
"9855","GL4","OUTLET","2008-06-04",25868
"9856","GL4","OUTLET","2008-06-05",20162
"9857","GL4","OUTLET","2008-06-06",14456
"9858","GL4","OUTLET","2008-06-07",13750
"9859","GL4","OUTLET","2008-06-08",13044
"9860","GL4","OUTLET","2008-06-09",12338
"9861","GL4","OUTLET","2008-06-10",11232
"9862","GL4","OUTLET","2008-06-11",10584
"9863","GL4","OUTLET","2008-06-12",9936
"9864","GL4","OUTLET","2008-06-13",10368
"9865","GL4","OUTLET","2008-06-14",10800
"9866","GL4","OUTLET","2008-06-15",11232
"9867","GL4","OUTLET","2008-06-16",11664
"9868","GL4","OUTLET","2008-06-17",12096
"9869","GL4","OUTLET","2008-06-18",14688
"9870","GL4","OUTLET","2008-06-19",17280
"9871","GL4","OUTLET","2008-06-20",19394
"9872","GL4","OUTLET","2008-06-21",21508
"9873","GL4","OUTLET","2008-06-22",23622
"9874","GL4","OUTLET","2008-06-23",25736
"9875","GL4","OUTLET","2008-06-24",27849
"9876","GL4","OUTLET","2008-06-25",25809
"9877","GL4","OUTLET","2008-06-26",25781
"9878","GL4","OUTLET","2008-06-27",27064
"9879","GL4","OUTLET","2008-06-28",26040
"9880","GL4","OUTLET","2008-06-29",26363
"9881","GL4","OUTLET","2008-06-30",26077
"9882","GL4","OUTLET","2008-07-01",25086
"9883","GL4","OUTLET","2008-07-02",23926
"9884","GL4","OUTLET","2008-07-03",24242
"9885","GL4","OUTLET","2008-07-04",24432
"9886","GL4","OUTLET","2008-07-05",24782
"9887","GL4","OUTLET","2008-07-06",24208
"9888","GL4","OUTLET","2008-07-07",22501
"9889","GL4","OUTLET","2008-07-08",20084
"9890","GL4","OUTLET","2008-07-09",19921
"9891","GL4","OUTLET","2008-07-10",20731
"9892","GL4","OUTLET","2008-07-11",20146
"9893","GL4","OUTLET","2008-07-12",19850
"9894","GL4","OUTLET","2008-07-13",19013
"9895","GL4","OUTLET","2008-07-14",17366
"9896","GL4","OUTLET","2008-07-15",17270
"9897","GL4","OUTLET","2008-07-16",16947
"9898","GL4","OUTLET","2008-07-17",17269
"9899","GL4","OUTLET","2008-07-18",17246
"9900","GL4","OUTLET","2008-07-19",17178
"9901","GL4","OUTLET","2008-07-20",16643
"9902","GL4","OUTLET","2008-07-21",15491
"9903","GL4","OUTLET","2008-07-22",15794
"9904","GL4","OUTLET","2008-07-23",20409
"9905","GL4","OUTLET","2008-07-24",22166
"9906","GL4","OUTLET","2008-07-25",18563
"9907","GL4","OUTLET","2008-07-26",16640
"9908","GL4","OUTLET","2008-07-27",15250
"9909","GL4","OUTLET","2008-07-28",14554
"9910","GL4","OUTLET","2008-07-29",14082
"9911","GL4","OUTLET","2008-07-30",13558
"9912","GL4","OUTLET","2008-07-31",13416
"9913","GL4","OUTLET","2008-08-01",13525
"9914","GL4","OUTLET","2008-08-02",13581
"9915","GL4","OUTLET","2008-08-03",13565
"9916","GL4","OUTLET","2008-08-04",12758
"9917","GL4","OUTLET","2008-08-05",12113
"9918","GL4","OUTLET","2008-08-06",15470
"9919","GL4","OUTLET","2008-08-07",16231
"9920","GL4","OUTLET","2008-08-08",15679
"9921","GL4","OUTLET","2008-08-09",19567
"9922","GL4","OUTLET","2008-08-10",19268
"9923","GL4","OUTLET","2008-08-11",18261
"9924","GL4","OUTLET","2008-08-12",15405
"9925","GL4","OUTLET","2008-08-13",13291
"9926","GL4","OUTLET","2008-08-14",12158
"9927","GL4","OUTLET","2008-08-15",12919
"9928","GL4","OUTLET","2008-08-16",14634
"9929","GL4","OUTLET","2008-08-17",15495
"9930","GL4","OUTLET","2008-08-18",17095
"9931","GL4","OUTLET","2008-08-19",17496
"9932","GL4","OUTLET","2008-08-20",15638
"9933","GL4","OUTLET","2008-08-21",13936
"9934","GL4","OUTLET","2008-08-22",12896
"9935","GL4","OUTLET","2008-08-23",12719
"9936","GL4","OUTLET","2008-08-24",11955
"9937","GL4","OUTLET","2008-08-25",12352
"9938","GL4","OUTLET","2008-08-26",12121
"9939","GL4","OUTLET","2008-08-27",11555
"9940","GL4","OUTLET","2008-08-28",10935
"9941","GL4","OUTLET","2008-08-29",10305
"9942","GL4","OUTLET","2008-08-30",9645
"9943","GL4","OUTLET","2008-08-31",9787
"9944","GL4","OUTLET","2008-09-01",9477
"9945","GL4","OUTLET","2008-09-02",9413
"9946","GL4","OUTLET","2008-09-03",9030
"9947","GL4","OUTLET","2008-09-04",8519
"9948","GL4","OUTLET","2008-09-05",8097
"9949","GL4","OUTLET","2008-09-06",7470
"9950","GL4","OUTLET","2008-09-07",7025
"9951","GL4","OUTLET","2008-09-08",6600
"9952","GL4","OUTLET","2008-09-09",6842
"9953","GL4","OUTLET","2008-09-10",6669
"9954","GL4","OUTLET","2008-09-11",6802
"9955","GL4","OUTLET","2008-09-12",7587
"9956","GL4","OUTLET","2008-09-13",7647
"9957","GL4","OUTLET","2008-09-14",7608
"9958","GL4","OUTLET","2008-09-15",7821
"9959","GL4","OUTLET","2008-09-16",8023
"9960","GL4","OUTLET","2008-09-17",8018
"9961","GL4","OUTLET","2008-09-18",8943
"9962","GL4","OUTLET","2008-09-19",9512
"9963","GL4","OUTLET","2008-09-20",10370
"9964","GL4","OUTLET","2008-09-21",10320
"9965","GL4","OUTLET","2008-09-22",10322
"9966","GL4","OUTLET","2008-09-23",9535
"9967","GL4","OUTLET","2008-09-24",8988
"9968","GL4","OUTLET","2008-09-25",8596
"9969","GL4","OUTLET","2008-09-26",8314
"9970","GL4","OUTLET","2008-09-27",8124
"9971","GL4","OUTLET","2008-09-28",7656
"9972","GL4","OUTLET","2008-09-29",7055
"9973","GL4","OUTLET","2008-09-30",6702
"9974","GL4","OUTLET","2008-10-01",6011
"9975","GL4","OUTLET","2008-10-02",5718
"9976","GL4","OUTLET","2008-10-03",5527
"9977","GL4","OUTLET","2008-10-04",5423
"9978","GL4","OUTLET","2008-10-05",5435
"9979","GL4","OUTLET","2008-10-06",5196
"9980","GL4","OUTLET","2008-10-07",4974
"9981","GL4","OUTLET","2008-10-08",4836
"9982","GL4","OUTLET","2008-10-09",4778
"9983","GL4","OUTLET","2008-10-10",4581
"9984","GL4","OUTLET","2008-10-11",4633
"9985","GL4","OUTLET","2008-10-12",4596
"9986","GL4","OUTLET","2008-10-13",4455
"9987","GL4","OUTLET","2008-10-14",4330
"9988","GL4","OUTLET","2008-10-15",4166
"9989","GL4","OUTLET","2008-10-16",4056
"9990","GL4","OUTLET","2008-10-17",3946
"9991","GL4","OUTLET","2008-10-18",3901
"9992","GL4","OUTLET","2008-10-19",3814
"9993","GL4","OUTLET","2008-10-20",3788
"9994","GL4","OUTLET","2008-10-21",4014
"9995","GL4","OUTLET","2008-10-22",3843
"9996","GL4","OUTLET","2008-10-23",3760
"9997","GL4","OUTLET","2008-10-24",3751
"9998","GL4","OUTLET","2008-10-25",3636
"9999","GL4","OUTLET","2008-10-26",3636
"10000","GL4","OUTLET","2008-10-27",3636
"10001","GL4","OUTLET","2008-10-28",3636
"10002","GL4","OUTLET","2008-10-29",3606
"10003","GL4","OUTLET","2008-10-30",3624
"10004","GL4","OUTLET","2008-10-31",3555
"10005","GL4","OUTLET","2008-11-01",3488
"10006","GL4","OUTLET","2008-11-02",3486
"10007","GL4","OUTLET","2008-11-03",3438
"10008","GL4","OUTLET","2008-11-04",3477
"10009","GL4","OUTLET","2008-11-05",3501
"10010","GL4","OUTLET","2008-11-06",3438
"10011","GL4","OUTLET","2008-11-07",3450
"10012","GL4","OUTLET","2008-11-08",3430
"10013","GL4","OUTLET","2008-11-09",3396
"10014","GL4","OUTLET","2008-11-10",3402
"10015","GL4","OUTLET","2008-11-11",3367
"10016","GL4","OUTLET","2008-11-12",3332
"10017","GL4","OUTLET","2008-11-13",3343
"10018","GL4","OUTLET","2008-11-14",3295
"10019","GL4","OUTLET","2008-11-15",3320
"10020","GL4","OUTLET","2008-11-16",3312
"10021","GL4","OUTLET","2008-11-17",3287
"10022","GL4","OUTLET","2008-11-18",3203
"10023","GL4","OUTLET","2008-11-19",3206
"10024","GL4","OUTLET","2008-11-20",3144
"10025","GL4","OUTLET","2008-11-21",3079
"10026","GL4","OUTLET","2008-11-22",3024
"10027","GL4","OUTLET","2008-11-23",2998
"10028","GL4","OUTLET","2008-11-24",2918
"10029","GL4","OUTLET","2008-11-25",2918
"10030","GL4","OUTLET","2008-11-26",2893
"10031","GL4","OUTLET","2008-11-27",2896
"10032","GL4","OUTLET","2008-11-28",2968
"10033","GL4","OUTLET","2008-11-29",3157
"10034","GL4","OUTLET","2008-11-30",3211
"10035","GL4","OUTLET","2008-12-01",3206
"10036","GL4","OUTLET","2008-12-02",3206
"10037","GL4","OUTLET","2008-12-03",3237
"10038","GL4","OUTLET","2008-12-04",3262
"10039","GL4","OUTLET","2008-12-05",3071
"10040","GL4","OUTLET","2008-12-06",2985
"10041","GL4","OUTLET","2008-12-07",2946
"10042","GL4","OUTLET","2008-12-08",3055
"10043","GL4","OUTLET","2008-12-09",2980
"10044","GL4","OUTLET","2008-12-10",2962
"10045","GL4","OUTLET","2008-12-11",2946
"10046","GL4","OUTLET","2008-12-12",2931
"10047","GL4","OUTLET","2008-12-13",3035
"10048","GL4","OUTLET","2008-12-14",3022
"10049","GL4","OUTLET","2008-12-15",2980
"10050","GL4","OUTLET","2008-12-16",3066
"10051","GL4","OUTLET","2008-12-17",3074
"10052","GL4","OUTLET","2008-12-18",3074
"10053","GL4","OUTLET","2008-12-19",3084
"10054","GL4","OUTLET","2008-12-20",3074
"10055","GL4","OUTLET","2008-12-21",2956
"10056","GL4","OUTLET","2008-12-22",3073
"10057","GL4","OUTLET","2008-12-23",3101
"10058","GL4","OUTLET","2008-12-24",2972
"10059","GL4","OUTLET","2008-12-25",2956
"10060","GL4","OUTLET","2008-12-26",3050
"10061","GL4","OUTLET","2008-12-27",2896
"10062","GL4","OUTLET","2008-12-28",2826
"10063","GL4","OUTLET","2008-12-29",2823
"10064","GL4","OUTLET","2008-12-30",2773
"10065","GL4","OUTLET","2008-12-31",2716
"10066","GL4","OUTLET","2009-01-01",2701
"10067","GL4","OUTLET","2009-01-02",2731
"10068","GL4","OUTLET","2009-01-03",2823
"10069","GL4","OUTLET","2009-01-04",2781
"10070","GL4","OUTLET","2009-01-05",2669
"10071","GL4","OUTLET","2009-01-06",2649
"10072","GL4","OUTLET","2009-01-07",2826
"10073","GL4","OUTLET","2009-01-08",2715
"10074","GL4","OUTLET","2009-01-09",2808
"10075","GL4","OUTLET","2009-01-10",2724
"10076","GL4","OUTLET","2009-01-11",2771
"10077","GL4","OUTLET","2009-01-12",2848
"10078","GL4","OUTLET","2009-01-13",2714
"10079","GL4","OUTLET","2009-01-14",2685
"10080","GL4","OUTLET","2009-01-15",2592
"10081","GL4","OUTLET","2009-01-16",2549
"10082","GL4","OUTLET","2009-01-17",2478
"10083","GL4","OUTLET","2009-01-18",2355
"10084","GL4","OUTLET","2009-01-19",2371
"10085","GL4","OUTLET","2009-01-20",2321
"10086","GL4","OUTLET","2009-01-21",2185
"10087","GL4","OUTLET","2009-01-22",2203
"10088","GL4","OUTLET","2009-01-23",2567
"10089","GL4","OUTLET","2009-01-24",2893
"10090","GL4","OUTLET","2009-01-25",3117
"10091","GL4","OUTLET","2009-01-26",3187
"10092","GL4","OUTLET","2009-01-27",3051
"10093","GL4","OUTLET","2009-01-28",3008
"10094","GL4","OUTLET","2009-01-29",2931
"10095","GL4","OUTLET","2009-01-30",2946
"10096","GL4","OUTLET","2009-01-31",2833
"10097","GL4","OUTLET","2009-02-01",2717
"10098","GL4","OUTLET","2009-02-02",2597
"10099","GL4","OUTLET","2009-02-03",2585
"10100","GL4","OUTLET","2009-02-04",2547
"10101","GL4","OUTLET","2009-02-05",2456
"10102","GL4","OUTLET","2009-02-06",2399
"10103","GL4","OUTLET","2009-02-07",2404
"10104","GL4","OUTLET","2009-02-08",2371
"10105","GL4","OUTLET","2009-02-09",2371
"10106","GL4","OUTLET","2009-02-10",2344
"10107","GL4","OUTLET","2009-02-11",2427
"10108","GL4","OUTLET","2009-02-12",2443
"10109","GL4","OUTLET","2009-02-13",2456
"10110","GL4","OUTLET","2009-02-14",2432
"10111","GL4","OUTLET","2009-02-15",2425
"10112","GL4","OUTLET","2009-02-16",2371
"10113","GL4","OUTLET","2009-02-17",2476
"10114","GL4","OUTLET","2009-02-18",2408
"10115","GL4","OUTLET","2009-02-19",2303
"10116","GL4","OUTLET","2009-02-20",2265
"10117","GL4","OUTLET","2009-02-21",2275
"10118","GL4","OUTLET","2009-02-22",2253
"10119","GL4","OUTLET","2009-02-23",2428
"10120","GL4","OUTLET","2009-02-24",2430
"10121","GL4","OUTLET","2009-02-25",2469
"10122","GL4","OUTLET","2009-02-26",2590
"10123","GL4","OUTLET","2009-02-27",2657
"10124","GL4","OUTLET","2009-02-28",2657
"10125","GL4","OUTLET","2009-03-01",2554
"10126","GL4","OUTLET","2009-03-02",2473
"10127","GL4","OUTLET","2009-03-03",2456
"10128","GL4","OUTLET","2009-03-04",2371
"10129","GL4","OUTLET","2009-03-05",2344
"10130","GL4","OUTLET","2009-03-06",2369
"10131","GL4","OUTLET","2009-03-07",2334
"10132","GL4","OUTLET","2009-03-08",2269
"10133","GL4","OUTLET","2009-03-09",2305
"10134","GL4","OUTLET","2009-03-10",2294
"10135","GL4","OUTLET","2009-03-11",2214
"10136","GL4","OUTLET","2009-03-12",2261
"10137","GL4","OUTLET","2009-03-13",2259
"10138","GL4","OUTLET","2009-03-14",2161
"10139","GL4","OUTLET","2009-03-15",2020
"10140","GL4","OUTLET","2009-03-16",1920
"10141","GL4","OUTLET","2009-03-17",1913
"10142","GL4","OUTLET","2009-03-18",1909
"10143","GL4","OUTLET","2009-03-19",1886
"10144","GL4","OUTLET","2009-03-20",1895
"10145","GL4","OUTLET","2009-03-21",1858
"10146","GL4","OUTLET","2009-03-22",1934
"10147","GL4","OUTLET","2009-03-23",1981
"10148","GL4","OUTLET","2009-03-24",1932
"10149","GL4","OUTLET","2009-03-25",2205
"10150","GL4","OUTLET","2009-03-26",2436
"10151","GL4","OUTLET","2009-03-27",2515
"10152","GL4","OUTLET","2009-03-28",2643
"10153","GL4","OUTLET","2009-03-29",2655
"10154","GL4","OUTLET","2009-03-30",2643
